id,name,lineno
FUNC_aabf8345,create_image_data,960
FUNC_1cebe0d7,create_base64_image,964
FUNC_319130b9,test_convert_to_openai_messages_string,969
FUNC_7ef33d38,test_convert_to_openai_messages_single_message,975
FUNC_24978f0e,test_convert_to_openai_messages_multiple_messages,992
FUNC_dac3da62,test_convert_to_openai_messages_openai_string,1007
FUNC_86519ef4,test_convert_to_openai_messages_openai_block,1027
FUNC_31809b57,test_convert_to_openai_messages_invalid_format,1037
FUNC_286434f7,test_convert_to_openai_messages_openai_image,1045
FUNC_f00faebe,test_convert_to_openai_messages_anthropic,1068
FUNC_36676a87,test_convert_to_openai_messages_bedrock_converse_image,1159
FUNC_1ddff984,test_convert_to_openai_messages_vertexai_image,1179
FUNC_9ad0f189,test_convert_to_openai_messages_tool_message,1198
FUNC_0f36675d,test_convert_to_openai_messages_tool_use,1206
FUNC_28c5e7db,test_convert_to_openai_messages_tool_use_unicode,1226
FUNC_93d9b2a9,test_convert_to_openai_messages_json,1253
FUNC_64b93ba1,test_convert_to_openai_messages_guard_content,1261
FUNC_e1465438,test_convert_to_openai_messages_invalid_block,1277
FUNC_dbe4bc6f,test_handle_openai_responses_blocks,1290
FUNC_68c5a2eb,test_convert_to_openai_messages_empty_message,1323
FUNC_61322ec6,test_convert_to_openai_messages_empty_list,1328
FUNC_247d37b8,test_convert_to_openai_messages_mixed_content_types,1333
FUNC_02ced40a,test_convert_to_openai_messages_developer,1350
FUNC_e60a6d46,test_convert_to_openai_messages_multimodal,1359
FUNC_30154c20,test_count_tokens_approximately_empty_messages,1471
FUNC_5e74e2ab,test_count_tokens_approximately_with_names,1481
FUNC_c4fd2f43,test_count_tokens_approximately_openai_format,1498
FUNC_4877bc25,test_count_tokens_approximately_string_content,1512
FUNC_a37c2a3c,test_count_tokens_approximately_list_content,1524
FUNC_fe18726f,test_count_tokens_approximately_tool_calls,1534
FUNC_2ca3ab56,test_count_tokens_approximately_custom_token_length,1551
FUNC_7d5c91a2,test_count_tokens_approximately_large_message_content,1562
FUNC_f962672a,test_count_tokens_approximately_large_number_of_messages,1570
FUNC_c993271c,test_count_tokens_approximately_mixed_content_types,1577
FUNC_07b28777,test_count_tokens_approximately_usage_metadata_scaling,1598
FUNC_8d92e64b,test_count_tokens_approximately_usage_metadata_scaling_model_provider,1637
FUNC_7c8b3365,test_count_tokens_approximately_usage_metadata_scaling_total_tokens,1658
FUNC_d32a0462,test_count_tokens_approximately_usage_metadata_scaling_floor_at_one,1676
FUNC_e49c5daf,test_get_buffer_string_with_structured_content,1695
FUNC_d64c293c,test_get_buffer_string_with_mixed_content,1707
FUNC_d6daec71,test_get_buffer_string_with_function_call,1721
FUNC_355e40fc,test_get_buffer_string_with_empty_content,1744
FUNC_deef309b,test_get_buffer_string_with_tool_calls,1756
FUNC_da737f26,test_get_buffer_string_with_tool_calls_empty_content,1779
FUNC_44b68770,test_get_buffer_string_tool_calls_preferred_over_function_call,1799
FUNC_20a94e3d,test_convert_to_openai_messages_reasoning_content,1822
FUNC_a03faa7c,test_get_buffer_string_xml_empty_messages_list,1886
FUNC_63b0b5e4,test_get_buffer_string_xml_basic,1894
FUNC_2985f27b,test_get_buffer_string_xml_custom_prefixes,1914
FUNC_f950d94c,test_get_buffer_string_xml_custom_separator,1930
FUNC_2a4694ce,test_get_buffer_string_prefix_custom_separator,1943
FUNC_31472b8b,test_get_buffer_string_xml_escaping,1954
FUNC_3618c83a,test_get_buffer_string_xml_unicode_content,1969
FUNC_3fe31326,test_get_buffer_string_xml_chat_message_valid_role,1983
FUNC_96cb12ba,test_get_buffer_string_xml_empty_content,2013
FUNC_1f9d1f33,test_get_buffer_string_xml_tool_calls_with_content,2024
FUNC_b4ee2c1d,test_get_buffer_string_xml_tool_calls_empty_content,2050
FUNC_b51535e2,test_get_buffer_string_xml_tool_calls_escaping,2075
FUNC_4248f090,test_get_buffer_string_xml_function_call_legacy,2100
FUNC_db157519,test_get_buffer_string_xml_structured_content,2122
FUNC_26b9248a,test_get_buffer_string_xml_multiline_content,2137
FUNC_bdc281f7,test_get_buffer_string_xml_tool_calls_preferred_over_function_call,2147
FUNC_a00a68ad,test_get_buffer_string_xml_multiple_tool_calls,2173
FUNC_b4e871e2,test_get_buffer_string_xml_tool_call_special_chars_in_attrs,2206
FUNC_d937425f,test_get_buffer_string_xml_tool_call_none_id,2227
FUNC_73bd85b8,test_get_buffer_string_xml_function_call_special_chars_in_name,2247
FUNC_5ea89f61,test_get_buffer_string_invalid_format,2265
FUNC_5c755eed,test_get_buffer_string_xml_image_url_block,2276
FUNC_33302641,test_get_buffer_string_xml_image_file_id_block,2292
FUNC_3e231129,test_get_buffer_string_xml_image_base64_skipped,2306
FUNC_dd1da750,test_get_buffer_string_xml_image_data_url_skipped,2322
FUNC_7f3623d6,test_get_buffer_string_xml_openai_image_url_block,2337
FUNC_7ad5bf6c,test_get_buffer_string_xml_openai_image_url_data_skipped,2355
FUNC_0358f514,test_get_buffer_string_xml_audio_url_block,2374
FUNC_4ce7b041,test_get_buffer_string_xml_audio_base64_skipped,2389
FUNC_5521dda0,test_get_buffer_string_xml_video_url_block,2404
FUNC_1e1b0399,test_get_buffer_string_xml_video_base64_skipped,2419
FUNC_7d1538d8,test_get_buffer_string_xml_reasoning_block,2434
FUNC_ebe46afa,test_get_buffer_string_xml_text_plain_block,2449
FUNC_489eba1e,test_get_buffer_string_xml_server_tool_call_block,2468
FUNC_9f62da0b,test_get_buffer_string_xml_server_tool_result_block,2490
FUNC_557a385a,test_get_buffer_string_xml_unknown_block_type_skipped,2510
FUNC_b60874e3,test_get_buffer_string_xml_mixed_content_blocks,2526
FUNC_53756df7,test_get_buffer_string_xml_escaping_in_content_blocks,2550
FUNC_75924154,test_get_buffer_string_xml_url_with_special_chars,2565
FUNC_98674f47,test_get_buffer_string_xml_text_plain_truncation,2579
FUNC_64abca4d,test_get_buffer_string_xml_server_tool_call_args_truncation,2595
FUNC_c5acffd4,test_get_buffer_string_xml_server_tool_result_output_truncation,2616
FUNC_120c50c3,test_get_buffer_string_xml_no_truncation_under_limit,2637
FUNC_ba3137c3,test_get_buffer_string_custom_system_prefix,2652
FUNC_ba391f24,test_get_buffer_string_custom_function_prefix,2662
FUNC_c5f97aea,test_get_buffer_string_custom_tool_prefix,2672
FUNC_eff39b30,test_get_buffer_string_all_custom_prefixes,2682
FUNC_ac6ba312,test_get_buffer_string_xml_custom_system_prefix,2709
FUNC_ec994a52,test_get_buffer_string_xml_custom_function_prefix,2720
FUNC_ceb3d319,test_get_buffer_string_xml_custom_tool_prefix,2729
FUNC_8b71a57a,test_get_buffer_string_xml_all_custom_prefixes,2738
FUNC_1891b1de,test_count_tokens_approximately_with_image_content,2764
FUNC_cda3155c,test_count_tokens_approximately_with_multiple_images,2783
FUNC_cc4a648b,test_count_tokens_approximately_text_only_backward_compatible,2799
FUNC_873dc7b7,test_count_tokens_approximately_with_custom_image_penalty,2813
FUNC_03df3087,test_count_tokens_approximately_with_image_only_message,2829
FUNC_7236e253,test_count_tokens_approximately_with_unknown_block_type,2848
FUNC_2bcf7cf9,test_count_tokens_approximately_ai_tool_calls_skipped_for_list_content,2866
FUNC_52e660c1,test_count_tokens_approximately_respects_count_name_flag,2902
FUNC_8c9aeab8,test_count_tokens_approximately_with_tools,2913
FUNC_9f48448b,get_weather,2920
FUNC_0edc8eaa,get_time,2945
FUNC_727a12b5,test_all_imports,64
FUNC_cdd080c6,test_serdes_message,19
FUNC_ee6d5c31,test_serdes_message_chunk,53
FUNC_23c294f8,test_add_usage_both_none,108
FUNC_3018b004,test_add_usage_one_none,113
FUNC_822a9bda,test_add_usage_both_present,119
FUNC_867ded03,test_add_usage_with_details,126
FUNC_3493cbbf,test_subtract_usage_both_none,146
FUNC_692a5ddb,test_subtract_usage_one_none,151
FUNC_6d5d1020,test_subtract_usage_both_present,157
FUNC_f07ea391,test_subtract_usage_with_negative_result,164
FUNC_7817c892,test_add_ai_message_chunks_usage,171
FUNC_68b57694,test_init_tool_calls,204
FUNC_9666da63,test_content_blocks,214
FUNC_b4ef9996,test_content_blocks_reasoning_extraction,485
FUNC_c11df29e,test_convert_to_v1_from_anthropic,5
FUNC_f71729cb,test_convert_to_v1_from_anthropic_chunk,193
FUNC_ca90b050,test_convert_to_v1_from_anthropic_input,393
FUNC_e29e8d86,test_convert_to_v1_from_responses,13
FUNC_3b52ca51,test_convert_to_v1_from_responses_chunk,134
FUNC_3195cd14,test_convert_to_v1_from_openai_input,259
FUNC_fb8bf8b3,test_compat_responses_v03,320
FUNC_96e97647,test_convert_to_openai_data_block,479
FUNC_8e6684fd,test_convert_to_v1_from_bedrock_converse,5
FUNC_2b405467,test_convert_to_v1_from_converse_chunk,128
FUNC_2f587f55,test_convert_to_v1_from_converse_input,285
FUNC_5089c81b,test_translate_grounding_metadata_web,8
FUNC_a0ada965,test_translate_grounding_metadata_maps,51
FUNC_568d1f0a,test_translate_grounding_metadata_none,96
FUNC_be10be24,test_translate_grounding_metadata_confidence_scores_none,133
FUNC_863656cc,test_translate_grounding_metadata_multiple_chunks,169
FUNC_a7f39ab1,test_groq_translator_registered,17
FUNC_ad5e47ce,test_extract_reasoning_from_additional_kwargs_exists,24
FUNC_c388e243,test_groq_translate_content_basic,30
FUNC_10aca8ec,test_groq_translate_content_with_reasoning,42
FUNC_bb1719f9,test_groq_translate_content_with_tool_calls,63
FUNC_837ed996,test_groq_translate_content_with_executed_tools,86
FUNC_debcb7f9,test_parse_code_json,128
FUNC_9fb21bc6,test_convert_to_v1_from_bedrock,5
FUNC_260ecee2,test_convert_to_v1_from_bedrock_chunk,132
FUNC_ce2b0dcb,test_convert_to_v1_from_bedrock_input,289
FUNC_1f8470fa,test_convert_to_v1_from_openai_input,11
FUNC_90a3e99f,test_convert_with_extras_on_v0_block,85
FUNC_ffa8a2ca,test_all_providers_registered,9
FUNC_a25b6a52,test_deterministic_fake_embeddings,4
FUNC_d6f62457,test_all_imports,12
FUNC_7d01a7e0,selector,17
FUNC_a96f4b62,test_selector_valid,27
FUNC_a136e4af,test_selector_add_example,34
FUNC_71a9dabe,test_selector_trims_one_example,43
FUNC_7ba366af,test_selector_trims_all_examples,51
FUNC_8e35939d,test_selector_empty_example,63
FUNC_995e8b47,__init__,7
FUNC_0c48dd77,add_example,10
FUNC_fc859856,select_examples,14
FUNC_950880c2,test_aadd_example,18
FUNC_8ec07c19,test_aselect_examples,24
FUNC_9a1d81c1,__init__,16
FUNC_9bd2c07a,embeddings,23
FUNC_76df99be,add_texts,27
FUNC_e7293fa2,similarity_search,39
FUNC_2e67bbd0,max_marginal_relevance_search,49
FUNC_3418d21b,from_texts,65
FUNC_7510a5b0,test_add_example,78
FUNC_18bf1961,test_aadd_example,88
FUNC_ebb96d90,test_select_examples,98
FUNC_0022c29c,test_aselect_examples,107
FUNC_e0b92dcd,test_from_examples,116
FUNC_ee4f6bca,test_afrom_examples,142
FUNC_5f9faf8d,test_mmr_select_examples,168
FUNC_fb75391e,test_mmr_aselect_examples,181
FUNC_f478f603,test_mmr_from_examples,194
FUNC_c8f86ec1,test_mmr_afrom_examples,222
FUNC_9f3122d9,test_inline_handlers_share_parent_context,22
FUNC_12668033,__init__,46
FUNC_72b4a47d,on_llm_start,51
FUNC_c57fcd25,test_inline_handlers_share_parent_context_multiple,78
FUNC_2d8a9ee7,set_counter_var,89
FUNC_12668033,__init__,97
FUNC_72b4a47d,on_llm_start,101
FUNC_92cdd9f1,test_shielded_callback_context_preservation,154
FUNC_12668033,__init__,173
FUNC_92e0ef32,on_llm_end,178
FUNC_58c4d9ae,on_chain_end,184
FUNC_8e31f4fe,test_remove_handler,4
FUNC_db2d5e45,test_merge_preserves_handler_distinction,18
FUNC_ec92671b,_generate,52
FUNC_f7e98d16,test_usage_callback,60
FUNC_4f401745,test_usage_callback_async,100
FUNC_6e12fd35,test_all_imports,41
FUNC_6b1168fc,on_chat_model_start,29
FUNC_e239ac85,on_llm_start,37
FUNC_6b1168fc,on_chat_model_start,46
FUNC_e239ac85,on_llm_start,54
FUNC_baaf9db3,test_handle_event_chat_model_start_fallback_to_llm_start,58
FUNC_349ea4f9,test_handle_event_other_event_not_implemented_logs_warning,77
FUNC_e239ac85,on_llm_start,81
FUNC_70b3a647,test_ahandle_event_chat_model_start_fallback_to_llm_start,97
FUNC_47145333,test_ahandle_event_other_event_not_implemented_logs_warning,117
FUNC_e239ac85,on_llm_start,123
FUNC_393384fb,__init__,18
FUNC_b7b34d51,on_custom_event,21
FUNC_eab13627,test_custom_event_root_dispatch,43
FUNC_56ba221a,test_async_custom_event_root_dispatch,53
FUNC_4babaf72,test_async_custom_event_implicit_config,67
FUNC_9431614a,foo,74
FUNC_cca72da9,test_async_callback_manager,91
FUNC_9431614a,foo,98
FUNC_fb0cf01d,test_sync_callback_manager,114
FUNC_393384fb,__init__,118
FUNC_b7b34d51,on_custom_event,121
FUNC_9431614a,foo,147
FUNC_6dff3512,test_add_message_implementation_only,7
FUNC_2fddf172,__init__,11
FUNC_1fdcbb55,add_message,14
FUNC_f3deeb62,clear,18
FUNC_42c22a1a,test_bulk_message_implementation_only,42
FUNC_2fddf172,__init__,47
FUNC_6973a971,add_messages,50
FUNC_f3deeb62,clear,54
FUNC_5c3c454a,test_async_interface,77
FUNC_2fddf172,__init__,81
FUNC_6973a971,add_messages,84
FUNC_f3deeb62,clear,88
FUNC_417ee051,test_warn_deprecated,62
FUNC_816d2c8a,test_warn_deprecated_without_removal,74
FUNC_5f54dc0d,deprecated_function,87
FUNC_5da9c9e0,deprecated_async_function,93
FUNC_2a4850f9,__init__,99
FUNC_14c67f4d,deprecated_method,103
FUNC_831650e6,deprecated_async_method,108
FUNC_015dfcc5,deprecated_classmethod,114
FUNC_f2600512,deprecated_staticmethod,120
FUNC_c1b27326,deprecated_property,126
FUNC_1a8354e4,test_deprecated_function,131
FUNC_61a442e2,test_deprecated_async_function,150
FUNC_2df9a8ce,test_deprecated_method,171
FUNC_67323f12,test_deprecated_async_method,191
FUNC_96328ac8,test_deprecated_classmethod,213
FUNC_343a6c18,test_deprecated_staticmethod,230
FUNC_c957320d,test_deprecated_property,250
FUNC_caf3702a,test_whole_class_deprecation,270
FUNC_2a4850f9,__init__,276
FUNC_14c67f4d,deprecated_method,280
FUNC_f525f4c0,test_whole_class_inherited_deprecation,308
FUNC_2a4850f9,__init__,318
FUNC_14c67f4d,deprecated_method,322
FUNC_2a4850f9,__init__,330
FUNC_14c67f4d,deprecated_method,334
FUNC_14c67f4d,deprecated_method,391
FUNC_e11b5e8c,test_deprecated_method_pydantic,396
FUNC_d7085477,test_raise_error_for_bad_decorator,414
FUNC_5f54dc0d,deprecated_function,422
FUNC_34684dbe,test_rename_parameter,427
FUNC_23318087,foo,431
FUNC_b93b789e,test_rename_parameter_for_async_func,452
FUNC_23318087,foo,456
FUNC_3a39f40c,test_rename_parameter_method,476
FUNC_1b8a984f,a,483
FUNC_4a642f4e,test_deprecated_function_has_pep702_attribute,511
FUNC_70b3416d,old_function,515
FUNC_9b411a5f,test_deprecated_function_with_alternative_import_has_pep702_attribute,523
FUNC_70b3416d,old_function,529
FUNC_5a343c11,test_deprecated_function_without_alternative_has_pep702_attribute,537
FUNC_70b3416d,old_function,541
FUNC_684c818c,test_deprecated_class_has_pep702_attribute,549
FUNC_2a4850f9,__init__,554
FUNC_7df813a3,test_deprecated_class_without_alternative_has_pep702_attribute,561
FUNC_2a4850f9,__init__,566
FUNC_35ef704e,test_deprecated_property_has_pep702_attribute,573
FUNC_7b6dab32,old_property,583
FUNC_e1cc7fd3,test_all_imports,18
FUNC_5b0b9d20,test_as_import_path,10
FUNC_91b2f3a6,test_warn_beta,48
FUNC_08f1ec92,beta_function,61
FUNC_01a1dfd9,beta_async_function,67
FUNC_4ab0ca40,__init__,73
FUNC_d0f9c782,beta_method,77
FUNC_f790f0ba,beta_async_method,82
FUNC_f2c99d36,beta_classmethod,88
FUNC_81aae832,beta_staticmethod,94
FUNC_b5665999,beta_property,99
FUNC_b5665999,beta_property,104
FUNC_b5665999,beta_property,109
FUNC_422d6136,test_beta_function,113
FUNC_089b704d,test_beta_async_function,133
FUNC_2c465df6,test_beta_method,152
FUNC_3b0b79b4,test_beta_async_method,173
FUNC_949eb169,test_beta_classmethod,193
FUNC_b6d980e2,test_beta_staticmethod,210
FUNC_a26b00c5,test_beta_property,229
FUNC_3d43e04c,test_whole_class_beta,252
FUNC_4ab0ca40,__init__,257
FUNC_d0f9c782,beta_method,261
FUNC_793b59e1,test_whole_class_inherited_beta,287
FUNC_d0f9c782,beta_method,298
FUNC_d0f9c782,beta_method,305
FUNC_d0f9c782,beta_method,361
FUNC_22f332a2,test_beta_method_pydantic,366
FUNC_c426b91a,kv_store,17
FUNC_fb9c7277,three_values,22
FUNC_c426b91a,kv_store,29
FUNC_fb9c7277,three_values,34
FUNC_f5400698,test_mget,38
FUNC_aaee5f95,test_amget,50
FUNC_c31a4df2,test_mset,62
FUNC_fd61b0a1,test_amset,70
FUNC_ae80ad08,test_mdelete,78
FUNC_901600e3,test_amdelete,91
FUNC_ee72b9a3,test_yield_keys,104
FUNC_e4fd6631,test_ayield_keys,118
FUNC_eabd92e4,test_check_package_version,39
FUNC_8ae0ba73,test_merge_dicts,134
FUNC_bed28368,test_merge_dicts_0_3,162
FUNC_a05455c1,test_guard_import,186
FUNC_6f15b335,test_guard_import_failure,218
FUNC_72a65847,test_get_pydantic_field_names_v1_in_2,236
FUNC_8c98d59d,test_get_pydantic_field_names_v2_in_2,247
FUNC_569997ab,test_from_env_with_env_variable,258
FUNC_6841bc9d,test_from_env_with_default_value,266
FUNC_32955ef5,test_from_env_with_error_message,274
FUNC_fe2a17ab,test_from_env_with_default_error_message,283
FUNC_76dbaffa,test_secret_from_env_with_env_variable,291
FUNC_79805ce2,test_secret_from_env_with_default_value,302
FUNC_034fd82f,test_secret_from_env_with_none_default,315
FUNC_41c894e0,test_secret_from_env_without_default_raises_error,328
FUNC_60de826d,test_secret_from_env_with_custom_error_message,342
FUNC_f4ef14b3,test_using_secret_from_env_as_default_factory,358
FUNC_e01c6759,test_generation_chunk_addition_type_error,396
FUNC_f9ccc6df,test_merge_lists,438
FUNC_e26f65c9,test_merge_lists_multiple_others,450
FUNC_ab22b96a,test_merge_lists_all_none,456
FUNC_40f0c306,test_merge_obj,483
FUNC_28213ce0,test_merge_obj_type_mismatch,488
FUNC_d79cdfcc,test_merge_obj_unmergeable_values,494
FUNC_dc3f80ee,test_merge_obj_tuple_raises,500
FUNC_6de2c816,test_pre_init_decorator,21
FUNC_5b03bd39,validator,27
FUNC_bc8706ea,test_pre_init_decorator_with_more_defaults,38
FUNC_5b03bd39,validator,46
FUNC_254553c2,test_with_aliases,57
FUNC_5b03bd39,validator,67
FUNC_b2924110,test_is_basemodel_subclass,90
FUNC_c75b39b8,test_is_basemodel_instance,96
FUNC_71fd83c6,test_with_field_metadata,110
FUNC_11dcc1a7,test_fields_pydantic_v2_proper,136
FUNC_ff042e92,test_fields_pydantic_v1_from_2,148
FUNC_9d079a42,test_create_model_v2,156
FUNC_ee833158,test_create_subset_model_v2_preserves_default_factory,191
FUNC_80a12ecb,test_batch_iterate,15
FUNC_f6aed42a,test_abatch_iterate,17
FUNC_9e750554,_to_async_iterable,22
FUNC_b3ca13f6,pydantic,41
FUNC_4d6e5a56,annotated_function,52
FUNC_caa64452,dummy_function,53
FUNC_1bf6ef38,function,63
FUNC_caa64452,dummy_function,64
FUNC_47616707,function_docstring_annotations,76
FUNC_caa64452,dummy_function,77
FUNC_fb79da50,runnable,89
FUNC_caa64452,dummy_function,94
FUNC_21c8ef28,dummy_tool,101
FUNC_39603473,_run,111
FUNC_bd873e4e,dummy_structured_tool,118
FUNC_18881806,dummy_structured_tool_args_schema_dict,132
FUNC_dbc2df64,dummy_pydantic,154
FUNC_7876759f,dummy_pydantic_v2,165
FUNC_de928810,dummy_typing_typed_dict,178
FUNC_1d2d82a0,dummy_typing_typed_dict_docstring,189
FUNC_c46c05a8,dummy_extensions_typed_dict,205
FUNC_75ed9696,dummy_extensions_typed_dict_docstring,216
FUNC_a87b918d,json_schema,232
FUNC_5eab63bd,anthropic_tool,250
FUNC_8b2cfffe,bedrock_converse_tool,270
FUNC_caa64452,dummy_function,294
FUNC_caa64452,dummy_function,305
FUNC_ba567dfb,test_convert_to_openai_function,314
FUNC_69074356,my_function,390
FUNC_db3a9f0d,test_convert_to_openai_function_nested_v2,412
FUNC_69074356,my_function,419
FUNC_c46ad9f0,test_convert_to_openai_function_nested,425
FUNC_69074356,my_function,432
FUNC_28ec6c47,test_convert_to_openai_function_nested_strict,462
FUNC_69074356,my_function,469
FUNC_2f4e985d,test_convert_to_openai_function_strict_union_of_objects_arg_type,502
FUNC_69074356,my_function,512
FUNC_5d9941b8,test_convert_to_openai_function_no_description,646
FUNC_47ce65ce,test_convert_to_openai_function_no_description_no_params,673
FUNC_c4fcad7f,test_function_optional_param,682
FUNC_4775a028,func5,684
FUNC_0c261c6d,test_function_no_params,696
FUNC_d6ca48a6,nullary_function,697
FUNC_b53af39c,test_valid_example_conversion,709
FUNC_2b0a5bfe,test_multiple_tool_calls,720
FUNC_0badf416,test_tool_outputs,754
FUNC_e57dcbc6,test__convert_typed_dict_to_openai_function,804
FUNC_1b35c28a,test__convert_typed_dict_to_openai_function_fail,1041
FUNC_583563ad,test_convert_union_type,1050
FUNC_8d01a437,magic_function,1052
FUNC_94eba4e8,test_convert_to_openai_function_no_args,1063
FUNC_8678cbd5,empty_tool,1065
FUNC_2ce28fd7,test_convert_to_json_schema,1082
FUNC_a29677ca,test_convert_to_openai_function_nested_strict_2,1125
FUNC_69074356,my_function,1126
FUNC_5894bb07,test_convert_to_openai_function_strict_required,1163
FUNC_bc4f05e6,test_convert_to_openai_function_arbitrary_type_error,1176
FUNC_1f2bee22,__init__,1188
FUNC_dc147f63,test_convert_to_openai_function_strict_defaults,1208
FUNC_1dba1f8d,test_convert_to_openai_function_json_schema_missing_title_with_type,1219
FUNC_a3d328a7,test_convert_to_openai_function_json_schema_missing_title_properties,1229
FUNC_8db72d5c,test_convert_to_openai_function_json_schema_missing_title_includes_schema,1238
FUNC_0d5065f2,test_convert_to_openai_tool_computer_passthrough,1248
FUNC_8ef091b0,test_all_imports,33
FUNC_a99a826a,test_find_all_links_none,9
FUNC_d2da8ee9,test_find_all_links_single,15
FUNC_650abb66,test_find_all_links_multiple,25
FUNC_902d2995,test_find_all_links_ignore_suffix,37
FUNC_885483c4,test_find_all_links_ignore_prefix,50
FUNC_25108311,test_find_all_links_drop_fragment,66
FUNC_a43daedc,test_extract_sub_links,72
FUNC_5b3f10d8,test_extract_sub_links_base,107
FUNC_79177d3a,test_extract_sub_links_exclude,132
FUNC_7bb1fc54,test_prevent_outside,161
FUNC_dc323abd,test_extract_sub_links_with_query,188
FUNC_d6cafe30,test_get_from_dict_or_env,6
FUNC_81e92176,test_dict_int_op_add,8
FUNC_42a6a552,test_dict_int_op_subtract,15
FUNC_d1fce773,test_dict_int_op_nested,22
FUNC_8083c421,test_dict_int_op_max_depth_exceeded,29
FUNC_ba5b5545,test_dict_int_op_invalid_types,38
FUNC_17e49fdb,test_vformat_with_keyword_args,11
FUNC_f099a41c,test_vformat_with_multiple_keyword_args,17
FUNC_1e4dc3df,test_vformat_with_empty_string,27
FUNC_10a288f0,test_vformat_with_no_placeholders,33
FUNC_43b10bc0,test_vformat_raises_on_positional_args,39
FUNC_db3b5f69,test_vformat_raises_on_multiple_positional_args,49
FUNC_596a4862,test_vformat_with_special_characters,55
FUNC_898b7457,test_vformat_with_unicode,61
FUNC_31cdd7b5,test_vformat_with_format_spec,69
FUNC_11f8b446,test_vformat_with_nested_braces,75
FUNC_919092e4,test_validate_input_variables_success,81
FUNC_90e60eec,test_validate_input_variables_with_extra_variables,87
FUNC_a405e554,test_validate_input_variables_with_missing_variable,93
FUNC_cde71686,test_validate_input_variables_empty_format,99
FUNC_b954d3d4,test_validate_input_variables_no_placeholders,105
FUNC_2da38333,test_formatter_is_strict_formatter,115
FUNC_b513feee,test_formatter_format_works,119
FUNC_dee5e035,test_formatter_rejects_positional_args,124
FUNC_fc704229,test_sanitize_for_postgres,11
FUNC_1017c37b,test_existing_string_functions,35
FUNC_04a574fa,test_stringify_value_nested_structures,52
FUNC_f0339fb4,test_comma_list_with_iterables,84
FUNC_edfd6ec5,test_dereference_refs_no_refs,12
FUNC_b5789aaa,test_dereference_refs_one_ref,23
FUNC_f2facb9b,test_dereference_refs_multiple_refs,42
FUNC_874806db,test_dereference_refs_nested_refs_skip,69
FUNC_8b816d85,test_dereference_refs_nested_refs_no_skip,103
FUNC_233a0554,test_dereference_refs_missing_ref,137
FUNC_e9e201cb,test_dereference_refs_remote_ref,149
FUNC_baf2b114,test_dereference_refs_integer_ref,160
FUNC_0a661f47,test_dereference_refs_string_ref,192
FUNC_0e538385,test_dereference_refs_cyclical_refs,224
FUNC_b3a44c0a,test_dereference_refs_list_index,275
FUNC_9ab84e64,test_dereference_refs_list_index_items_ref_mcp_like,455
FUNC_29949ab9,test_dereference_refs_mixed_ref_with_properties,533
FUNC_66aae098,test_dereference_refs_complex_pattern,565
FUNC_3759aaf2,test_dereference_refs_cyclical_mixed_refs,637
FUNC_0669637e,test_dereference_refs_empty_mixed_ref,682
FUNC_530c1753,test_dereference_refs_nested_mixed_refs,700
FUNC_93c55151,test_dereference_refs_array_with_mixed_refs,732
FUNC_208f6160,test_dereference_refs_mixed_ref_overrides_property,764
FUNC_deef9c09,test_dereference_refs_mixed_ref_cyclical_with_properties,794
FUNC_21a76b11,test_dereference_refs_non_dict_ref_target,837
FUNC_e9e6ee8f,test_convert_to_openai_tool_preserves_enum_defaults,868
FUNC_7d50337e,a_test_tool,877
FUNC_3063a105,test_rm_titles,232
FUNC_5a1359fd,_uuid_v7_ms,7
FUNC_00ac9769,test_uuid7,17
FUNC_a7cd9913,test_monotonicity,29
FUNC_2bb4dc5b,test_get_lambda_source,22
FUNC_e5724a10,test_indent_lines_after_first,35
FUNC_c9299489,test_nonlocals,44
FUNC_469dd49a,my_func,47
FUNC_d541bc5f,my_func2,50
FUNC_e947bd5c,my_func3,53
FUNC_6547150d,my_func4,56
FUNC_4a25fd8e,my_func5,59
FUNC_954c5df1,my_func6,62
FUNC_c3d88136,test_abatch_concurrency,14
FUNC_be3d89da,tracked_function,20
FUNC_ec7cb511,test_abatch_as_completed_concurrency,45
FUNC_be3d89da,tracked_function,51
FUNC_74cecc69,test_batch_concurrency,79
FUNC_be3d89da,tracked_function,86
FUNC_b46b6dd5,test_batch_as_completed_concurrency,110
FUNC_be3d89da,tracked_function,117
FUNC_58fc0f4b,llm,34
FUNC_ed49c43d,llm_multi,42
FUNC_7634e319,chain,51
FUNC_fec1417d,_raise_error,61
FUNC_7c476426,_dont_raise_error,65
FUNC_bc4be295,chain_pass_exceptions,72
FUNC_6230201f,test_fallbacks,83
FUNC_f779cc57,test_fallbacks_async,97
FUNC_d71d712c,_runnable,104
FUNC_2cebc7dd,_assert_potential_error,117
FUNC_ad48c573,test_invoke_with_exception_key,125
FUNC_bf8f8052,test_ainvoke_with_exception_key,146
FUNC_0c312884,test_batch,166
FUNC_b6b70ba3,test_abatch,210
FUNC_5e51f1f3,_generate,260
FUNC_419ecedd,_error,264
FUNC_f270f047,_generate_immediate_error,268
FUNC_87c9c89e,_generate_delayed_error,273
FUNC_0ee6a551,test_fallbacks_stream,278
FUNC_4aace05e,_agenerate,291
FUNC_ee9b93eb,_agenerate_immediate_error,296
FUNC_9ebe3997,_agenerate_delayed_error,301
FUNC_e3fcce32,test_fallbacks_astream,306
FUNC_5e51f1f3,_generate,325
